mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,param_regressor__learning_rate,param_regressor__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.40289745330810545,0.020614692219354736,0.019683313369750977,0.0021663582645988283,0.1,invscaling,500,"{'regressor__alpha': 0.1, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 500}",-0.03486536081813123,-0.035837873278866214,-0.038643460247100136,-0.03682300877726177,-0.035769950162274355,-0.03638793065672674,0.001286809125541271,16
0.4524876117706299,0.022470396999641318,0.025406408309936523,0.00530258650040404,0.1,invscaling,1500,"{'regressor__alpha': 0.1, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 1500}",-0.0349353645225635,-0.036174492914945754,-0.03836742600910517,-0.03691865195044731,-0.03557321192506778,-0.036393829464425896,0.0011848344709270884,17
0.4106806755065918,0.05030057430528947,0.018681097030639648,0.003250300723329256,0.1,invscaling,1000,"{'regressor__alpha': 0.1, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 1000}",-0.03545679163681667,-0.03593038560145236,-0.03854465502304732,-0.037007683102023674,-0.035736729538336336,-0.03653524898033528,0.0011337962684694566,18
0.2830932140350342,0.014692742255860949,0.023636817932128906,0.003873033688655027,0.1,constant,1000,"{'regressor__alpha': 0.1, 'regressor__learning_rate': 'constant', 'regressor__max_iter': 1000}",-0.03492190173522013,-0.03680048044210531,-0.038353694051197554,-0.03910784762760354,-0.03557939271933845,-0.03695266331509299,0.0015900145216119115,19
0.27247023582458496,0.011189995596396373,0.018265533447265624,0.0013257375951580776,0.1,constant,1500,"{'regressor__alpha': 0.1, 'regressor__learning_rate': 'constant', 'regressor__max_iter': 1500}",-0.0374784033204138,-0.036301886531208985,-0.03908477308074397,-0.03676329626383099,-0.03574756700468605,-0.03707518524017676,0.0011540246024457476,20
0.2695338249206543,0.00772818614189855,0.02116565704345703,0.0058124937522097625,0.1,constant,500,"{'regressor__alpha': 0.1, 'regressor__learning_rate': 'constant', 'regressor__max_iter': 500}",-0.0365549952248958,-0.03705747268541582,-0.03813865013585024,-0.045055522911584815,-0.035516093214093325,-0.038464546834368,0.0034019640818017853,21
0.27980813980102537,0.008699632687512403,0.021054553985595702,0.0071367479690604245,1,invscaling,1500,"{'regressor__alpha': 1, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 1500}",-0.03995674911864685,-0.04211092754137173,-0.04386966594006936,-0.04439009559219611,-0.03923706981700306,-0.04191290160185742,0.0020489626298298555,22
0.8946849346160889,0.012943257716525164,0.018724393844604493,0.0038472066143288033,1,adaptive,500,"{'regressor__alpha': 1, 'regressor__learning_rate': 'adaptive', 'regressor__max_iter': 500}",-0.04067797484191534,-0.04302446551854799,-0.04438573509326932,-0.04478472211701959,-0.039191698510517854,-0.042412919216254015,0.002157671670187374,23
0.8978006362915039,0.011767212569221697,0.01721978187561035,0.002166054234269968,1,adaptive,1000,"{'regressor__alpha': 1, 'regressor__learning_rate': 'adaptive', 'regressor__max_iter': 1000}",-0.040727004759143905,-0.04305696411567037,-0.04436695954829168,-0.04478776157738376,-0.03920527865878936,-0.04242879373185582,0.002144898561390141,24
0.897485876083374,0.01114706789585774,0.017362546920776368,0.0025456663202873186,1,adaptive,1500,"{'regressor__alpha': 1, 'regressor__learning_rate': 'adaptive', 'regressor__max_iter': 1500}",-0.04069037354062517,-0.0430716914875698,-0.04439203906008748,-0.04479522262673197,-0.03919559586008307,-0.042428984515019495,0.002160708611310347,25
0.27603349685668943,0.003349749295501744,0.017673969268798828,0.0016622459621514105,1,invscaling,1000,"{'regressor__alpha': 1, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 1000}",-0.04095096540786273,-0.04279152199490062,-0.04507894037744395,-0.04458503418366458,-0.03918418258840474,-0.042518128910455324,0.0022125006702225464,26
0.2810619831085205,0.005665547321302702,0.0181551456451416,0.0017109422333383753,1,invscaling,500,"{'regressor__alpha': 1, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 500}",-0.04164846766745476,-0.04286453469731187,-0.04489762463066813,-0.04502281581366695,-0.03911177337756784,-0.04270904323733391,0.0022014895242890233,27
0.2545004844665527,0.003164799541946596,0.018350553512573243,0.002190096567732543,1,constant,1500,"{'regressor__alpha': 1, 'regressor__learning_rate': 'constant', 'regressor__max_iter': 1500}",-0.04170602517097339,-0.0462009884243695,-0.04538667735481781,-0.04777864111877732,-0.040562969644635405,-0.044327060342714684,0.002741751581602895,28
0.2597072601318359,0.006103938750039724,0.017955684661865236,0.0029785996031574725,1,constant,500,"{'regressor__alpha': 1, 'regressor__learning_rate': 'constant', 'regressor__max_iter': 500}",-0.038976453318194916,-0.0439644528622839,-0.04995388563668631,-0.0498855353799469,-0.03962988457366882,-0.04448204235415616,0.004759446405414744,29
0.2537675380706787,0.001679113365126905,0.017800235748291017,0.002310004122846929,1,constant,1000,"{'regressor__alpha': 1, 'regressor__learning_rate': 'constant', 'regressor__max_iter': 1000}",-0.044096441077122565,-0.0422843633777531,-0.04658978564502127,-0.05044951551590549,-0.04151830039137307,-0.04498768120143509,0.003241518537572565,30
0.4599124908447266,0.05502830536348581,0.03383116722106934,0.018055340727097035,0.01,invscaling,500,"{'regressor__alpha': 0.01, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 500}",-0.04666151675162973,-0.047530518291216704,-0.048172014386694086,-0.04492943902251128,-0.04625244764800853,-0.04670918722001206,0.0011129092689708508,31
0.5031930923461914,0.1295919094259387,0.04050664901733399,0.017938279183777196,0.01,invscaling,1500,"{'regressor__alpha': 0.01, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 1500}",-0.04651876300073561,-0.047797606515218395,-0.048233892350039095,-0.044957658883618676,-0.04666139049061255,-0.04683386224804487,0.0011435086712789388,32
0.4491692543029785,0.048787328757448754,0.02786707878112793,0.02004558538930635,0.01,invscaling,1000,"{'regressor__alpha': 0.01, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 1000}",-0.04705117944801131,-0.04795916859107345,-0.04835903772522631,-0.0450309654573597,-0.045852125923813276,-0.046850495429096806,0.001253200790127134,33
0.44876832962036134,0.06646952973410526,0.03577852249145508,0.0229586253118338,0.001,invscaling,500,"{'regressor__alpha': 0.001, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 500}",-0.054069663684226846,-0.05490085450793037,-0.05453895102884958,-0.050657674382756715,-0.05332912911659612,-0.053499254544071916,0.0015148820614538465,34
0.4798444747924805,0.09924000144599368,0.03248353004455566,0.019534120370542956,0.001,invscaling,1000,"{'regressor__alpha': 0.001, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 1000}",-0.05447807738841379,-0.054499402136364,-0.05447473653338546,-0.05114593337160463,-0.0533598329791472,-0.05359159648178301,0.0012980661173219135,35
0.4539795875549316,0.0854584911281099,0.035060977935791014,0.02147841652312459,0.001,invscaling,1500,"{'regressor__alpha': 0.001, 'regressor__learning_rate': 'invscaling', 'regressor__max_iter': 1500}",-0.054931300349642956,-0.05532023763812189,-0.05481515497441031,-0.05116577950243036,-0.05362984318859675,-0.053972463130640455,0.0015126702147306337,36
